"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"1088","4.476185","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=38755 Ack=1146277 Win=28980 Len=0 TSval=1654348214 TSecr=1785880805"
"1089","4.476552","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1090","4.486175","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1091","4.486192","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1147725 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1092","4.486207","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1149173 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1093","4.486226","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1150621 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1094","4.486249","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1152069 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1095","4.486297","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39291 Ack=1152069 Win=28968 Len=0 TSval=1654348224 TSecr=1785880819"
"1096","4.486381","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","MultiRate CODEC MOD Negative ACKnowledge "
"1097","4.486394","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1154965 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1098","4.486401","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1156413 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1099","4.486415","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1157861 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1100","4.486423","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1159309 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1101","4.486435","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1160757 Ack=38755 Win=16088 Len=1448 TSval=1785880819 TSecr=1654348184"
"1102","4.486466","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39291 Ack=1154965 Win=29004 Len=0 TSval=1654348224 TSecr=1785880819"
"1103","4.486626","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39291 Ack=1162205 Win=28940 Len=0 TSval=1654348225 TSecr=1785880819"
"1104","4.496453","10.0.0.101","192.168.0.3","TCP","696","5000,35644","630","5000  >  35644 [PSH, ACK] Seq=1162205 Ack=38755 Win=16088 Len=630 TSval=1785880822 TSecr=1654348214"
"1105","4.496472","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1106","4.496493","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1164283 Ack=39291 Win=16088 Len=1448 TSval=1785880829 TSecr=1654348215"
"1107","4.496545","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39291 Ack=1164283 Win=28992 Len=0 TSval=1654348235 TSecr=1785880822"
"1108","4.516652","10.0.0.101","192.168.0.3","TCP","1326","5000,35644","1260","5000  >  35644 [PSH, ACK] Seq=1165731 Ack=39291 Win=16088 Len=1260 TSval=1785880842 TSecr=1654348235"
"1109","4.516673","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1110","4.516688","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1168439 Ack=39291 Win=16088 Len=1448 TSval=1785880842 TSecr=1654348235"
"1111","4.516696","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1169887 Ack=39291 Win=16088 Len=1448 TSval=1785880842 TSecr=1654348235"
